rank,address,maker_volume_usd,taker_volume_usd,trades,pure_maker
30394,0x332d40ed4b0cb313059f4fc037dbe520bf2f7b0e,2096.36,2894.41,21,False
30395,0x2ce2753daf0cc48528beab92477ed526717f18ac,2095.83,2282.66,1,False
30396,0xc15b7c71f634e065db80ecaac48dde12794b109d,2095.79,1960.71,168,False
30397,0x84c68a4407d3b974ac3e8a47442c045753de0c95,2095.77,2129.95,6,False
30398,0x54c1ca9e1df9df2561be9bd4c7f1672eb1994075,2095.73,1051.87,26,False
30399,0x2c0605a3a51d8a474cff02f2fb6caf9f1e6e59a3,2095.66,1920.18,68,False
30400,0x12ba8e7706bcb3b3cef9699150bafe33e7da1bc8,2095.55,1014.94,33,False
30401,0x986cdfa82020931d8c6eabbf7a6e918d2e0b9f72,2095.54,965.97,22,False
30402,0x0e8e3cdbfff4b2135b206f092d8e97fe2ebdcfbc,2095.16,3077.31,677,False
30403,0xa178826db4424fdbe3601e5243743a47b43e980c,2095.08,1960.83,28,False
30404,0xcb38a837ed747e2cb58fb0c6da2ad8d8771364f8,2095.04,93.42,6,False
30405,0x241efcb191061c28b49bafc7eaa9b9e260832de2,2095.02,2676.61,7,False
30406,0xb3afc711177196f4affbbe925d6d322560b884fc,2095.0,2111.0,2,False
30407,0x43440928b8817860ffdb84d557ef63e620e2379b,2094.89,0,5,True
30408,0x6c8a730943dc9debeee7bf614ca370bad3afe451,2094.72,2530.51,188,False
30409,0x4717d0ecbfc6dbfb2eadae6747257c44a26182ec,2094.68,1375.01,22,False
30410,0x65badb355a2a809927348261c2c3bae5feaf982d,2094.65,586.24,12,False
30411,0xa15d07336953b6cbc2c9c3765322505c46a99049,2094.45,1102.9,6,False
30412,0xd9ef419c270a2dc8787c3c1e06871b23b4ef184a,2094.26,89.03,24,False
30413,0xac2a387f958fabf0e24b5cab52f4f5a7db56957e,2094.2,968.45,25,False
30414,0xf6d325a904c722b2fc2f1cb36cba9ae29f037268,2094.08,1475.24,5,False
30415,0x86dacc2cbad88da35f2f562f40ee6fa9f731717c,2094.05,20.94,1,False
30416,0x67c85b1cf3aecf89d118aff821a7cac24450a3c4,2093.2,1024.54,19,False
30417,0x6c5704a28315c2155bdfba4fe09525e447a847aa,2093.19,3996.56,47,False
30418,0x197734f0a24deb46ee3934693f722abbe25b06e6,2093.18,1390.94,4,False
30419,0xbfca88d9280d4a2df80af11f86b913869bfe727e,2093.18,733.89,52,False
30420,0x5827f91d5966356b4dc27c5f7daf636aea9c3683,2092.82,1286.32,5,False
30421,0x910afd4dcd1109e09dfd18db995a96a55af9aad6,2092.79,105.93,344,False
30422,0x932f2d38291c7a91d83835e9d5927df571433ea4,2092.66,1115.49,15,False
30423,0xfeb827922cc8858d6b3d52bd07139c6f82861c94,2092.5,2103.02,1,False
30424,0x7661306c79a15af7a61d3d648534d72050cf208a,2092.42,0,2,True
30425,0x53493f067711d9752f06ac0b7782cdb065304fb4,2092.37,2095.1,4,False
30426,0x90e6a4e8ae5379f29ead418817b2dc8a50d7ed88,2092.35,1094.9,21,False
30427,0x0dd55f94e1edd9119b2470e01e2492829fc5d435,2092.27,962.36,11,False
30428,0x80b88ab584cb3e34e834fc790cfeb00375aa55ce,2092.2,0,48,True
30429,0x5843b07f3c26eca2168e71ecddbb0de6a689ee12,2092.07,1132.31,13,False
30430,0x233f3f3d098c01277a7ddf4b86025e77c097b190,2091.74,700.0,5,False
30431,0xe1ab6c4de1df494266a37e4176d188158dc83a3e,2091.63,1049.39,18,False
30432,0xf4d92c5dd7eb0a39fdf2cfd428e494ad5e6ac125,2091.4,3778.15,23,False
30433,0xfece172c2275c7fa61ac6fc906316c28570eef64,2091.4,4615.85,38,False
30434,0x431e33ee50e74d2a30f6b3db10171ea3323d5079,2091.36,3688.49,4,False
30435,0x7bfe1f995e90b4ae0efb02d904863fa748e9b1d4,2091.08,1377.04,24,False
30436,0x9261f57d1f6e06c9d0d97f941e9e1f49222d638f,2090.99,2190.42,31,False
30437,0xd002f63bbec300ee4dc7bf3d75987f1e02832ee8,2090.97,2721.74,14,False
30438,0x2e34f5d66d28b0acfcece24f40daecd22ca8eaa2,2090.94,998.99,21,False
30439,0xb69c54b76554e85bf1fc47ed8977399656ae7b12,2090.92,3095.65,53,False
30440,0xd9e04bacc2ae10d677783b783d3ec7a4cd4c1ab2,2090.86,0.28,5,False
30441,0x95ad10b8b840b3673147823a779d2556762f4eeb,2090.84,2413.31,69,False
30442,0x3c15ae399bf6023b5fde875ca8b77eeec5d890d5,2090.81,1417.97,352,False
30443,0x1fcce1e2955baece6e9fe461638a93fc11e0643f,2090.78,2007.22,9,False
30444,0x58f71ac3cab54b1d8712bee070c8df1e79480cc6,2090.6,2099.0,1,False
30445,0x3b6043058dc64ebe5c1658021d59a8ce7d0f9dd6,2090.58,926.26,4,False
30446,0x157700f3b06f88c346a12def68c7b5805eeffc4a,2090.48,494.76,64,False
30447,0x09a1d00117a487b9009cf46db6b3564d7286e4d0,2090.47,1417.67,5,False
30448,0x22d62a7ab334412dca4241fec5a7512813553939,2090.41,1480.8,273,False
30449,0x40ca8495026f5cc5316a871624c3cb76221a8f33,2090.36,946.57,26,False
30450,0x7a9fefcceed19bdba8c4b961d53f47021bd12fbb,2090.31,1541.9,3,False
30451,0xca237420f3c592b5d18a7138a94ba86ff7043d55,2090.04,2035.95,9,False
30452,0xd21c4c866c41272fd79e58ca2ca80ce26c1338b6,2090.0,0,7,True
30453,0xa54feaa64da0516c929b37ff576989ed4110a531,2090.0,0,1,True
30454,0x1e1f17412069c0736adfaadf8ee7f46e5612c855,2089.98,0,88,True
30455,0x899d7442e8a18eaade93f319c971733f4c7d29ca,2089.88,23.69,9,False
30456,0xe400dfc7a16fedfdd4fa59bae58d88deeaed9aa9,2089.8,2952.04,43,False
30457,0x3075c54757b6de1eac4b7e2ce15410dcb6475ada,2089.67,1743.25,39,False
30458,0x6d2dfe51a03bba8452595b6a0aa7bd33612123d8,2089.36,2091.16,6,False
30459,0x8aeeeccec68f4a27da4d40658e231e4863d3a5e6,2089.34,1147.7,22,False
30460,0x4e86dc51bda8e328a39d73ae55ef8702b4618685,2089.33,1426.87,5,False
30461,0x85b8b010ac6e24a23625621724a15513c80d6b6a,2088.99,2196.43,112,False
30462,0x83dbd4491c23671d067525cbf9a4adc049e510ba,2088.95,1041.66,3,False
30463,0x3849e9a48cc72ce7461083eec5b42607e6ff5c53,2088.93,1313.96,27,False
30464,0xb6594703c1dc1ae97f53655c4a4a030dcb50d775,2088.91,697.02,15,False
30465,0x593cc20355b2a5da50495453823728c1cdcde34a,2088.75,0,1,True
30466,0xaa21c2885b4bf251d4e128455e0b3d49d4c58d9b,2088.7,0,3,True
30467,0xcd93ab3dfb2a3952ff3575ab08735ee22784dbba,2088.69,17.62,55,False
30468,0xab01e15cc881a77d2ef5edcbe2fdf3887339dbd0,2088.69,1192.76,27,False
30469,0x76ba5847e8a95c9c98ec0a73fce9c343d75be79d,2088.64,1036.67,12,False
30470,0x57d814cb744083700b759c97652c6171eb9ea446,2088.62,1449.84,27,False
30471,0xb905d4155d81fbc0bc601bb9ce70fed7b3b1a846,2088.37,1168.94,9,False
30472,0x460a20d648c4601abfcd0c71ec37eb6dfd26d738,2088.34,2088.41,253,False
30473,0x0b772f669acac1e7b52ba37fcc0a23add1da226a,2088.29,25460.96,719,False
30474,0x14309783cfc9be9bc7498c5ce478120b0587a753,2088.14,3055.24,54,False
30475,0x5d2f49295387e01a49f0a3e59449ceed791c4adb,2088.14,1082.12,7,False
30476,0xb7231b5b20e793d56990482f4d7786ff56fd362c,2088.07,1315.86,6,False
30477,0x7165948df0a1ed6aa1647b6805889c02f245dc88,2088.03,783.65,5,False
30478,0xf4cd5c97628b25596816b423c5f3926b847c44da,2088.01,2217.63,72,False
30479,0x73c96cfa491677b1f508669c8e6cc9c6ffc47b88,2087.79,1431.05,32,False
30480,0x93a690b84b0d414df699bdd0cf3fddff95f17c27,2087.58,1174.41,21,False
30481,0xc41f0147360587fa3c98b6969778c124f6a3e91f,2087.5,1175.0,18,False
30482,0x9e9df2d5fc72af4739fece265c0d0be9be3f527b,2087.36,2875.45,22,False
30483,0xd2e04c73c4fdc6812888efd7b395d26c5d796559,2087.24,1873.42,35,False
30484,0x33e77da18e699ce84c300c643bbc128eeeab1483,2087.21,1075.67,12,False
30485,0x82595afb8bc21183b242006207bb137d0cc49c19,2087.16,3916.71,5,False
30486,0x43b5556c5769dd294e0519b1359711aa81823951,2087.12,466.35,5,False
30487,0xe22833f71d62603029fed6a7908d8b870ffcd78d,2086.94,1206.72,19,False
30488,0x065b5a06531dde44ade6925dd786e8095cd93a49,2086.89,1049.0,5,False
30489,0xbe83a84151f79a24b9c6cba2b9877c449fbe3668,2086.65,2677.03,24,False
30490,0xa0e96f0560231505dce335d8bffa354e137c15bd,2086.6,4605.36,8,False
30491,0xa3c478fdaf17a4b4c7f7916cb222e6350dfb7b86,2086.44,1048.23,5,False
30492,0xd6be562b23edcb97bb8731826bdd1c0072c200c5,2086.31,2447.14,350,False
30493,0x3777ea201208509b44db7e7c53b7fc093017b83f,2086.04,847.42,10,False
30494,0xc5eb6c3b5113d05cab2901428c4b2ffa21c227e0,2085.9,2085.9,4,False
30495,0x7ce4f911abfdcfcc94ebf1939c20fc2b2f5d98f1,2085.76,1450.91,5,False
30496,0x3d59bcb077d85f3c855a6a7777621aa24432fd34,2085.71,958.43,8,False
30497,0x66454eeb46e82e3f4e154bb647ffc18debd570f0,2085.7,2385.16,84,False
30498,0x6f735ed116e0ccd8871fa2cd2a63a47dc2fda7ac,2085.41,1300.51,16,False
30499,0x3604db74ddef879d3cb6caa39eaf20fe9ab3bd45,2085.15,0,5,True
30500,0x0b0286b9a3a03cec92aa9c18c77a0cd1dbd289e5,2085.12,757.62,13,False
30501,0x117d58c0780308fa1e03664ebb835d8f085e40a6,2084.87,302.54,7,False
30502,0x38616900656427b28b19d7d301e4b88ebbec7313,2084.79,2431.7,35,False
30503,0xf61676116054f70223977927d9da235fd6026630,2084.68,1231.77,23,False
30504,0x71a29d4a2198fee8ce95b644c7736e2d5cb50b0b,2084.55,6420.2,42,False
30505,0xe6a31389dc13ebe589023e5a6fc5401493fd4f2d,2084.4,0,17,True
30506,0xa17f0c10ae1c845ca09d3d48850765c5d48891b5,2084.14,1045.9,16,False
30507,0x0dec786af74f5b07af8a093081c3ba3e590ca835,2084.06,7.87,9,False
30508,0x88054af940baa5b7e850d23f45365b50c6aa493c,2084.03,79.63,7,False
30509,0xfe6e80df8a710c9f4f4ba940e84612c3b04b6666,2083.88,1196.77,26,False
30510,0xf32060b2aeed9fb1f0f1b7b5e7e24e09e856bd1c,2083.75,5122.38,836,False
30511,0x69fffdd49b217f5fe81bf2dad7f91b6fc8b5c200,2083.65,2081.46,4,False
30512,0x5d4d634956fd47bd78b1d8a82f607c770ba5e00a,2083.65,1486.43,6,False
30513,0x280257a0fb2d50840f1d3b42244bb2ab7aad6f1e,2083.64,6725.09,13,False
30514,0x8221de720f1890a9eceaadaef98e262551f9a9ef,2083.58,65.86,8,False
30515,0xbb80440d2af428106994019ea5465b581464e6cc,2083.44,2344.14,6,False
30516,0x2f26846f1efbce8d12c1ca8484ae76ed89a5920b,2083.36,1044.82,14,False
30517,0xb9c34eeac81b0dc01d8fd500a4e850e21efa1c95,2083.3,979.73,14,False
30518,0xc814a1847c8214bc5fe06ebfe25fa5061920ba66,2082.87,2086.0,2,False
30519,0x0b3b908522eef5a89b1b30f35b6125e5aacd1350,2082.75,1112.49,4,False
30520,0xbff02ecaf419ed91385b1cd979648a13e0b31c9e,2082.7,1053.38,4,False
30521,0xc913d31955bbdfed87936af667ffa50dd649bd2d,2082.67,1117.77,13,False
30522,0xed26712f60057f1d938408e1aa33af59a8976282,2082.32,2044.64,24,False
30523,0xf5201e9753f9c7b2d3cb9e763163714c198cf05d,2082.18,6724.56,92,False
30524,0x497fe29b34c8128a5571eefee1fcab03042e43e4,2081.99,2703.74,236,False
30525,0xc2a7308630a60454fb17e1f354ff2520e3031d67,2081.81,1236.39,29,False
30526,0xe8d393d3b634eb31ce39e39854d56594056104b9,2081.63,1440.86,25,False
30527,0xdfc0c352942149febe452961ec8c7bfc2e9503c2,2081.56,5292.6,119,False
30528,0x90e72d7607b61c0c1d706a89ab0f4ff32eb5814c,2081.52,2915.77,11,False
30529,0x5e0f19bd7a30e9f4460f4d8cb651c75304f2c18c,2081.5,3084.96,78,False
30530,0x2b9221381868a5d47005e4e18dae79522d3157f0,2081.42,1612.08,820,False
30531,0x9271cb7d36bebdb51ecf208bc37f319107a4a28a,2081.34,5159.7,39,False
30532,0x7bef619805c763b07428fbb5f469c16fe5bebfc4,2081.13,1044.23,13,False
30533,0x6bc37f1b519a0b777ac2e562741a758ffd804972,2081.12,2478.76,195,False
30534,0xbd687b989f8b8f29fd434e594f9edf0084d13bf3,2080.91,2425.89,284,False
30535,0xf961c10131801c9822a4d36edabab939008329eb,2080.87,2083.53,66,False
30536,0x32757f281981b55963379a9e645c1155ceabc81b,2080.85,1390.11,35,False
30537,0x38d9e0cc633bb875bca28733cf986d3096bad702,2080.71,0,1,True
30538,0x7f58c4ba42b044a33808d3094a028511cf7d111e,2080.66,955.35,13,False
30539,0x5de434452fc870f0d02a0a8e3eaf9f95cc2a6a9b,2080.36,929.12,5,False
30540,0x9632307a9f4f7e42ee9e4d5f11990b117d8ea379,2080.32,47.22,12,False
30541,0x10505c17e36e3e30d9cf1c52eefdce16a278e0b8,2080.17,1454.0,8,False
30542,0xdf948ddae22e2c6f16d22305489baa528d720fc8,2080.15,448.24,20,False
30543,0x9083fc64b7c1cd20e23e1935a82c5bde68862628,2080.06,1171.07,2,False
30544,0xd61d6b97e39f7c0744a357df0c521cbde68c1d8c,2079.97,866.71,17,False
30545,0xc174bd05ad06642ace2786a177f07738fedfb1aa,2079.49,1124.09,110,False
30546,0x6b4f6b685a940a424a807b0566d70f8f67af49e7,2079.48,2082.0,4,False
30547,0x96e60b753df1367cb3ee81fbb02df92bc61afece,2079.43,2716.7,20,False
30548,0x0a52261b6d8d41a157dd6a874a40bc5fe37b94ca,2079.09,2102.03,18,False
30549,0x160dbc831b35b30ad91e0fcdc67dfd1b81dd0a1d,2078.88,0,10,True
30550,0xad5e29fd065ba5f43e6e5463ea44f1dec9366b43,2078.72,2064.0,5,False
30551,0x73def5917d942999f40ef9ba22c4f0eba819fffe,2078.62,1088.5,23,False
30552,0xabbde50e821e51c0a514e11333d34a8ab4cbf261,2078.57,3877.56,12,False
30553,0x612b056451f499b39d208094b36e4ce6455f23a9,2078.53,899.69,4,False
30554,0x8e36421ea97c9bfd1fdf20162746ed0b5b0c2881,2078.4,1534.08,57,False
30555,0x22b34eed2946ef7cd6fabcc9bde0893109e6dcaf,2078.4,2903.76,51,False
30556,0xa5b856961cd488d39752fe64949e86446f3d10ff,2078.22,1041.71,2,False
30557,0x964020900ac82cf6913dda7bf950b209fb431533,2078.14,214.6,26,False
30558,0x2849ad49620e920a15fce96c36751dd2063fb009,2077.87,2077.87,11,False
30559,0xb66cc614f78e51911ba0839d4c8a1b43566e02f1,2077.81,123.03,8,False
30560,0x504ba7fab6a9358f6c71725b9c62de9ebcdcd790,2077.75,0,11,True
30561,0x31183305eed79dd6582eb873913de3c72b8fe683,2077.68,2079.65,2,False
30562,0x4f73cfcbdda41ad2d6318384cfd191693ef4b6f9,2077.63,3064.56,20,False
30563,0xe6d7f16b22fcbe212f07973303e024825c3a3fb5,2077.56,1419.31,17,False
30564,0x42feede9ad715441166bfe8c93357c44ff0333cc,2077.47,1394.03,4,False
30565,0x73f5d3603af3ad14124d7f1f4ddcd8468eeddf02,2077.43,1046.61,12,False
30566,0x237e8260743d80203b19272efe537b59a5254b19,2077.2,767.56,17,False
30567,0x1b9ec8b97969543ad2260cd04f7294c26ccdeb82,2076.98,3064.21,446,False
30568,0xb7a2b5ea37848ee5716fca471eebc76dac3b4bef,2076.58,692.88,19,False
30569,0xb5f70020c1d12af7ce9f4edc4463891d48da2ed3,2076.42,2086.0,2,False
30570,0x81c88b4fb9bd1cc2a2762ed44fa16e453360ff4a,2076.36,1440.26,4,False
30571,0xb25b4d4e345c1d4e0f677414ad74f42eb8282036,2076.25,1075.01,5,False
30572,0x35c0732e069faea97c11aa9cab045562eaab81d6,2076.24,0,35,True
30573,0x3bc445d9ad05bfc7b237251318d61fcf020a9a59,2076.04,892.09,13,False
30574,0x95acb1b89a247ecf0af75ff3a71b6d1244c22745,2075.65,336.6,17,False
30575,0x313b236e1f75657d3cec1dcb580cd81157fcdd02,2075.64,1035.25,16,False
30576,0x6e41ae4745a1b5a557e2c0794bb7c6359527ebcb,2075.62,1041.33,10,False
30577,0x5be78a70576151eaf4d939c6d3667f2ca84b46ee,2075.52,2072.45,8,False
30578,0x577e8206b29c9fce2dbf7a918387b340b427731a,2075.49,1107.62,6,False
30579,0xdb4d52a99d8f6f5d7bd00c3417db6b11ba03cfc8,2075.31,2159.53,1,False
30580,0x9ca5a3ebbef12be52805cac337e59f64f3238008,2075.17,1261.26,5,False
30581,0x6c34b8214d2698d6d814f37a7e7436cc990a8f4a,2075.14,2526.35,10,False
30582,0x658c356da5ea6344064e285bb6e87331b9e5029c,2075.04,2447.91,8,False
30583,0x74a90a86b1cc954fe7d057bf3df940ffc4250dc7,2074.78,3709.27,10,False
30584,0xc3de5d251eabb1333129184711ad692f2607e227,2074.69,1214.47,90,False
30585,0xdff473e65b648f14a33698c492b22388b037c74b,2074.68,1342.33,5,False
30586,0xbba44e6e6908b1e406f7a0fe4987a01cf8fffc1b,2074.65,2580.81,88,False
30587,0xf0cadcb011a77ab166030edbde44c380bebf6e21,2074.53,1447.48,4,False
30588,0x0303021a51972233324a21dedfe4b280fcfa4379,2074.39,862.8,19,False
30589,0xcd60a9638116a4ee13b7892c7c8d51236a72a967,2074.38,1247.13,23,False
30590,0x9c679f95aadc571e633801ff0efa04a247ff910a,2074.23,2901.18,18,False
30591,0x4effd50b07de42f8ef275203385d8f5f815098fe,2074.18,2579.55,41,False
30592,0xf596d4093aceade1725d25f9220be2932c6dccf2,2073.95,1148.07,11,False
30593,0xc7a2ae3ab793f3bf30fe2eb9ed6fdb1e52806ddd,2073.79,1287.17,24,False
30594,0x1df6585bf09be9b621c44c1b0eabc43223bdfc9b,2073.74,1365.44,28,False
30595,0x92bae198769a0b7134a1ceca2b326b0bffb71d1c,2073.53,0,62,True
30596,0x3f75f8d4e5867fef66c4db7305c6d581dd91be22,2073.36,0,10,True
30597,0x79138c0d0463bdac93ced184fb9c2811106d8ef6,2073.26,633.29,49,False
30598,0x32f565c1770a32c04862473c1bcd47a334768c74,2073.11,1573.6,8,False
30599,0x5126b34ef74b9033c1a0668e55eb1dcef58594a8,2073.06,1048.11,8,False
30600,0x4464a43491f1b40f2c2324fb13c95213081b95d4,2072.89,1771.84,9,False
30601,0x26ada0e5d50a0bc891082ea9ec3f32c9838f990e,2072.86,774.0,7,False
30602,0x21648abc6128a0d1927811a302d2a67debf4a82b,2072.82,0,8,True
30603,0xd3bc6928ca902b24fdb01b16c7f0068ba32103ef,2072.73,7079.31,22,False
30604,0xf34550baf864f429b3acfaade9e0b1264f70b001,2072.53,1041.17,22,False
30605,0xddb5a918f2987983d2573a7f88cbadfa531bb853,2072.5,0,1,True
30606,0xa3dea736a4e5ac9bf6c1599175d5e5591232b48b,2072.48,692.71,4,False
30607,0xe92bfa8f6129403bb3b8a9cd0a21f5d93bbcf825,2072.4,674.06,14,False
30608,0x6f7d2997d9928051ff4bae984797b25be8849e7a,2072.32,2552.79,17,False
30609,0x560d6a650f2ac5c1e0c73be5b30276b03d857633,2072.28,0,6,True
30610,0xe7f61bb2ae420ea6d598077cb0b0ebdf532ed1e4,2072.26,0,45,True
30611,0x9da5fee1b10427248a417345feede099b9ee358e,2072.12,1279.67,24,False
30612,0xd215252d8b47dbcf15e10cc4fd0a4eb6d26c4f7a,2072.0,68.38,1,False
30613,0x7baa44b603061455177054a6ff7ae275169a10f1,2072.0,4050.0,3,False
30614,0xee3b0cd8939521e81a91c06cddf0e905c0e990c6,2071.96,2281.73,4,False
30615,0xb7d01b3feb85e6d94ce6aa3eaeb4fb6c0efb7992,2071.92,1214.36,37,False
30616,0x0d8a98370e9fd3108b9c7b89f476902d76fee512,2071.85,2400.02,82,False
30617,0x8213b330300870d3fc88f158286ebfe4af6bcc85,2071.74,1285.75,85,False
30618,0xe09b65addba4ce1965c1c45e89385cac3360df75,2071.54,1488.81,29,False
30619,0xaa6c968aefff19517fbead70b434d3f844902abe,2071.48,1153.11,25,False
30620,0xc36d573b42460a05c51aff5825093ea039c24a92,2071.47,1039.04,20,False
30621,0xd61db8cfea7ce05063740d5f5f50fc1244265446,2071.46,3062.27,7,False
30622,0x00eee938e47da81a90204c46eb3d748f49aeb5ba,2071.36,1109.66,23,False
30623,0xb11dcced97b6bc664b20a8d52179aa06b3132f10,2071.3,376.31,335,False
30624,0x3d4def6d334218ebe60c65af5b72487a86617fdb,2071.07,3797.26,572,False
30625,0x9b67e3aa8371952ebdba60c48aad4358d0f028f6,2070.97,1140.27,20,False
30626,0x270ac1c06f5e3f8f356ea42b4b34138bf70df164,2070.62,404.13,22,False
30627,0xd83cee453f6fc01e395a9031198bd6349ad1dd1f,2070.6,1084.39,23,False
30628,0xd107fe3fcbcaa66717a8d643f910b5d31eaa3711,2070.46,2441.77,3,False
30629,0x7ebb33bfe1939195752788e42638308010a17203,2070.36,469.58,18,False
30630,0x6041ceebc7bd3d045ff5651831ff662acc24f828,2070.0,2078.21,2,False
30631,0x903114de997f7dc10a8821e8f4df7ed1f14af41b,2069.96,1132.79,21,False
30632,0x0f2c7e855f744d99d5b4d2ebe35f948d7cddf3be,2069.94,1343.05,9,False
30633,0x2287bb191d2a8d474909fa71895f3c9d0ccd139e,2069.68,1011.75,94,False
30634,0x17aec85290d650dd30da7c490ebccda6b3643711,2069.55,2071.1,4,False
30635,0x7434b105b1a1877832d4d95cef5954d5ccbb105f,2069.48,2026.87,14,False
30636,0xab92bc1b127545b6b96c1e89d5669a0cc39da7c2,2069.46,2809.67,27,False
30637,0xa1d2ded1c488b2aaf6042119dffce1035c9e9010,2069.21,1037.32,18,False
30638,0xc9a35684c01995a2ad02108e78975b6bfd55c763,2069.17,1086.6,25,False
30639,0x30bc5cd98128b1dee7b8e329373de23aa83c6d7b,2069.05,1427.43,6,False
30640,0x9fad7f012cb59df0c2dc5cdb3dadcaf2ae5c8f66,2068.86,1546.96,8,False
30641,0x138525dd9a8be9fa45cbb7a57f16f359bf93e96a,2068.72,1911.71,225,False
30642,0x717466bb9ba93405056380976b90cc7afd2a01f3,2068.57,6.19,2,False
30643,0xf16be0e53e9aab7018cfd23d36273132ca46baeb,2068.54,1114.55,13,False
30644,0xe9be6c2651d71d68a39365610f268cc64767a7ed,2068.24,1039.82,2,False
30645,0xa7711ef5a26efc3e8f8827cd59b7dc5203725a8b,2068.24,1592.45,85,False
30646,0x404f31cc482de7a04d8000250eca813fca40561d,2068.21,3560.08,160,False
30647,0xb0700fefcd8100af402c0f94e72eda70766f5726,2068.17,2764.28,56,False
30648,0x2faf385d0dceaa8a390e0fee2387006c5d1b83a8,2067.88,408.34,18,False
30649,0x3625f9cafef5d79c415337fe2753b8114fab6b75,2067.81,2183.79,72,False
30650,0xbd8450c84cf07d854edbac1036deca59da6b109d,2067.7,1318.06,346,False
30651,0x0f335d5892bbe02c9851fefdfbcbec72bc685ce6,2067.28,1121.73,11,False
30652,0x0a964f03b4f99e8eff9fd149ae502c3243d0f9e7,2067.2,2071.49,7,False
30653,0xfeed8f0eebb263922055e91025f5c8d3592cd8cf,2067.0,1201.91,5,False
30654,0x3f1fbaa73bcd03efb80a8612ae96a2c724d8f56b,2066.9,507.6,45,False
30655,0x170e0836a8e8dbcd0a3a98a54570d9b1287b7228,2066.81,1459.45,72,False
30656,0x05231321edd30daa2c5494c0a4d6b7130692ace5,2066.56,204.62,169,False
30657,0xae01788331b863b50729a22c3ae5c14388cd0c40,2066.35,301.06,240,False
30658,0xda23865d440731cc83d2aa9fd9b8d123f6ce080e,2066.23,2002.39,2,False
30659,0x355043d959fe15277c01cb44d19f9230d4e2c73e,2066.1,2067.15,3,False
30660,0xb1d5d1b8d45bd7c38aba7d0dded1c5ebfc83fec1,2065.93,1459.41,5,False
30661,0xd47f24ccff495c1fe03a8f9f9fe450aecaf5997b,2065.87,1643.99,3,False
30662,0x4aaef706553a60f1a60684a8cc2f72e9ae3818fc,2065.84,1386.44,3,False
30663,0xc2be26bca8c3cba9f23c556768c5905da88766b0,2065.8,954.85,54,False
30664,0x17d3968b110c35e4aa5471001a6d5fce416f9656,2065.61,1036.29,12,False
30665,0x4c46764399a18cefeecbea96b5e82de90d58eb52,2065.59,1837.39,5,False
30666,0xd2c135ddef5fecfbb77fe2d89b448faa960813a8,2065.5,0,1,True
30667,0x96b6cbdbe545adcdba19bb4bbfec1867c0f95a80,2064.91,1085.99,23,False
30668,0xc265bd150177c85b0155dd4964130a600a0eb30b,2064.7,1382.68,48,False
30669,0xd07fa4de0e8f8b5bc41eb6eb015a34a5d83010ff,2064.08,1345.85,43,False
30670,0xd8dbc955de9b528045682ee6abc86ee9daabccfb,2064.0,2064.0,2,False
30671,0x9444260c44be976b5868fbc8cae8323471361201,2063.92,1453.39,35,False
30672,0x44d1b671aecad2aa86fbbde8fdf519d98ea63167,2063.49,1148.88,14,False
30673,0x32ad74445ae8d959e1f1bbeaab160b7881ee5b8c,2063.46,1317.63,21,False
30674,0x838adaf62e5c935296f20d669ac392ec9cb9add1,2063.43,1780.88,14,False
30675,0xf9c3e8f80a47e81bc8c014b6271907718e279d1d,2063.39,2064.43,3,False
30676,0x2d02329a848e20147beb267a66c52f9abb9b8dac,2063.15,1638.48,44,False
30677,0x277edea1af0a85ee7b76463c1c9d8866d666b7f0,2063.03,2063.03,1,False
30678,0xd5fa614088bbd1f7bcc452e5d06193764548f3f8,2062.64,1191.6,7,False
30679,0x64293bb863616e65a3b5a84d9ac359b1cdaa573f,2062.59,2638.72,5,False
30680,0x88d8c57eb7b7f2644a45a28e18b55ba225dc3eb4,2062.36,1373.67,4,False
30681,0xfc942db51e7ac526e76e21a6c87a8f0c7ed8efd5,2062.25,1185.65,4,False
30682,0x59cb4b7dc06183cf58b2bbc73dfaae40d9fd5b0a,2062.2,1140.04,20,False
30683,0x9e51207b5fbb6cfe64d656ca73a4d8f2278b691c,2062.01,1849.79,47,False
30684,0x91309c7efc3ef9778ed99a104b999b95aacdf217,2061.97,831.41,18,False
30685,0x4ee1daaf8b1e873c3b3f44a74327230f2b55ad77,2061.71,469.12,15,False
30686,0x0354ac89aedb5861101c2ca99fed3e631d062913,2061.64,2881.77,17,False
30687,0xd2aac09366312eaa77185cb1b4893c4ccdc83824,2061.53,570.27,9,False
30688,0xd8951f58989db235f59c5a6665677e83b88d3c16,2061.33,1409.97,265,False
30689,0xc8229edef3e22c494a4e9251355605135c2eefd6,2061.03,1147.0,4,False
30690,0xf4b2b2c401d2d340c223caef0799cbaceaeba070,2061.0,911.28,15,False
30691,0xbc5ed58490b4cb33b942a473cc3695eb53877e59,2060.95,1284.45,28,False
30692,0x9c3482b3827e4ba3d2d1b9fd3111131be2e8c484,2060.76,2396.79,33,False
30693,0xbdc8e2c9d176a03ddd1872c61a4677580c8204aa,2060.48,1096.0,2,False
30694,0x2ca8b8de1e02638a5d2bb213b027176de388894c,2060.44,1421.43,5,False
30695,0x34b925250c7065e5b906852372324e8bd4876ae7,2060.22,1627.28,5,False
30696,0x1a02438e30912d210662f4493eab164f782fe488,2060.09,1057.04,5,False
